area_pixels, centroid_x, centroid_y, centroid_x_roi, centroid_y_roi, mean_coords_x, mean_coords_y, lado_px, image_width, image_height, mean_intensity, std_intensity, threshold, class
3992.0,28.77,36.118,90.77,98.118,31.984,37.264,100,224,224,0.313,0.186,0.313,2
2934.0,15.503,49.229,77.503,111.229,25.586,56.476,100,224,224,0.317,0.222,0.317,2
2233.0,34.82,20.765,96.82,82.765,31.846,44.58,100,224,224,0.327,0.208,0.327,2
3905.0,24.806,37.696,86.806,99.696,30.604,37.105,100,224,224,0.248,0.118,0.248,2
3543.0,29.507,71.544,91.507,133.544,32.218,63.523,100,224,224,0.416,0.135,0.416,2
3936.0,32.753,56.354,94.753,118.354,33.027,56.332,100,224,224,0.503,0.169,0.503,2
18.0,0.944,3.889,62.944,65.889,41.844,26.34,100,224,224,0.341,0.194,0.341,2
3564.0,30.26,70.942,92.26,132.942,32.39,64.112,100,224,224,0.419,0.14,0.419,2
3933.0,33.283,59.347,95.283,121.347,33.562,59.344,100,224,224,0.498,0.17,0.498,2
3942.0,33.218,58.669,95.218,120.669,33.469,58.662,100,224,224,0.499,0.17,0.499,2
3585.0,31.962,67.418,93.962,129.418,34.567,66.791,100,224,224,0.448,0.169,0.448,2
3872.0,32.798,52.171,94.798,114.171,32.231,51.485,100,224,224,0.515,0.165,0.515,2
3579.0,30.816,70.648,92.816,132.648,32.666,65.483,100,224,224,0.424,0.147,0.424,2
3724.0,33.161,65.286,95.161,127.286,34.874,65.115,100,224,224,0.463,0.172,0.463,2
1364.0,17.301,23.837,79.301,85.837,29.784,55.018,100,224,224,0.45,0.137,0.45,2
4117.0,25.441,58.798,87.441,120.798,29.864,57.694,100,224,224,0.399,0.116,0.399,2
1097.0,16.728,16.088,78.728,78.088,29.054,50.688,100,224,224,0.452,0.137,0.452,2
4129.0,24.791,57.349,86.791,119.349,29.727,56.009,100,224,224,0.396,0.11,0.396,2
4048.0,24.025,55.997,86.025,117.997,29.808,54.395,100,224,224,0.393,0.105,0.393,2
3047.0,37.899,26.114,99.899,88.114,36.176,33.599,100,224,224,0.273,0.145,0.273,2
4065.0,30.585,63.64,92.585,125.64,32.344,62.928,100,224,224,0.43,0.134,0.43,2
2715.0,30.793,79.198,92.793,141.198,36.109,58.482,100,224,224,0.433,0.127,0.433,2
3518.0,43.524,71.011,105.524,133.011,43.315,69.913,100,224,224,0.497,0.19,0.497,2
3404.0,42.931,71.827,104.931,133.827,42.594,69.571,100,224,224,0.487,0.186,0.487,2
2451.0,29.105,80.356,91.105,142.356,35.849,56.191,100,224,224,0.431,0.128,0.431,2
154.0,4.532,54.039,66.532,116.039,51.226,27.213,100,224,224,0.422,0.22,0.422,2
3541.0,43.528,70.909,105.528,132.909,43.403,70.031,100,224,224,0.498,0.191,0.498,2
3654.0,43.95,70.235,105.95,132.235,43.895,69.987,100,224,224,0.506,0.191,0.506,2
154.0,4.584,53.097,66.584,115.097,51.026,27.065,100,224,224,0.421,0.22,0.421,2
3809.0,22.559,41.554,84.559,103.554,28.786,40.533,100,224,224,0.24,0.129,0.24,2
2907.0,29.927,39.438,91.927,101.438,31.038,49.86,100,224,224,0.375,0.23,0.375,2
3281.0,28.643,49.098,90.643,111.098,29.059,51.558,100,224,224,0.368,0.228,0.368,2
3779.0,23.958,38.593,85.958,100.593,29.421,37.777,100,224,224,0.25,0.142,0.25,2
2722.0,31.406,28.258,93.406,90.258,30.889,43.611,100,224,224,0.369,0.232,0.369,2
3698.0,27.619,34.151,89.619,96.151,31.964,35.828,100,224,224,0.329,0.232,0.329,2
3609.0,30.863,25.492,92.863,87.492,31.526,27.137,100,224,224,0.312,0.217,0.312,2
3365.0,28.399,50.211,90.399,112.211,28.942,51.684,100,224,224,0.368,0.229,0.368,2
3491.0,24.138,32.848,86.138,94.848,29.766,36.26,100,224,224,0.258,0.154,0.258,2
3810.0,21.813,43.018,83.813,105.018,28.597,41.768,100,224,224,0.237,0.129,0.237,2
2398.0,33.317,81.656,95.317,143.656,35.771,55.715,100,224,224,0.379,0.167,0.379,2
2912.0,51.126,24.623,113.126,86.623,50.047,28.325,100,224,224,0.398,0.225,0.398,2
2649.0,37.324,77.986,99.324,139.986,37.484,59.278,100,224,224,0.398,0.192,0.398,2
2732.0,39.708,75.859,101.708,137.859,39.321,61.294,100,224,224,0.408,0.203,0.408,2
2617.0,36.616,78.774,98.616,140.774,36.996,58.611,100,224,224,0.394,0.187,0.394,2
2871.0,49.65,22.658,111.65,84.658,48.959,26.998,100,224,224,0.383,0.224,0.383,2
3779.0,39.409,54.743,101.409,116.743,39.815,54.307,100,224,224,0.467,0.2,0.467,2
2882.0,50.305,23.626,112.305,85.626,49.619,27.611,100,224,224,0.39,0.226,0.39,2
3709.0,33.069,24.398,95.069,86.398,33.057,24.438,100,224,224,0.347,0.245,0.347,2
3779.0,23.022,42.002,85.022,104.002,29.487,39.885,100,224,224,0.243,0.13,0.243,2
3502.0,30.801,24.681,92.801,86.681,31.054,26.636,100,224,224,0.322,0.222,0.322,2
3001.0,32.875,27.594,94.875,89.594,30.221,39.609,100,224,224,0.408,0.253,0.408,2
3036.0,32.321,31.521,94.321,93.521,29.96,42.691,100,224,224,0.414,0.25,0.414,2
3450.0,30.338,24.67,92.338,86.67,30.751,27.257,100,224,224,0.315,0.217,0.315,2
3152.0,31.416,43.274,93.416,105.274,30.471,49.721,100,224,224,0.42,0.246,0.42,2
3312.0,30.868,53.53,92.868,115.53,30.508,53.865,100,224,224,0.413,0.246,0.413,2
2999.0,33.358,24.583,95.358,86.583,30.723,37.249,100,224,224,0.401,0.256,0.401,2
3689.0,26.092,63.332,88.092,125.332,26.92,62.889,100,224,224,0.367,0.247,0.367,2
3749.0,33.953,52.391,95.953,114.391,34.417,52.252,100,224,224,0.523,0.16,0.523,2
3511.0,35.821,69.991,97.821,131.991,37.916,65.463,100,224,224,0.47,0.165,0.47,2
3865.0,35.414,61.887,97.414,123.887,35.975,61.846,100,224,224,0.514,0.165,0.514,2
3647.0,36.096,69.158,98.096,131.158,37.767,66.448,100,224,224,0.476,0.167,0.476,2
2836.0,44.0,20.439,106.0,82.439,41.679,28.85,100,224,224,0.315,0.175,0.315,2
2016.0,23.747,80.275,85.747,142.275,32.817,51.026,100,224,224,0.435,0.13,0.435,2
3943.0,35.661,62.345,97.661,124.345,36.236,62.342,100,224,224,0.513,0.165,0.513,2
6172.0,52.892,59.352,114.892,121.352,52.892,59.352,100,224,224,0.726,0.308,0.726,2
5817.0,53.092,29.146,115.092,91.146,52.845,29.976,100,224,224,0.826,0.176,0.826,2
6099.0,52.725,30.592,114.725,92.592,52.712,30.972,100,224,224,0.869,0.143,0.869,2
5899.0,53.037,29.581,115.037,91.581,52.848,30.242,100,224,224,0.842,0.164,0.842,2
5943.0,52.995,29.811,114.995,91.811,52.825,30.395,100,224,224,0.845,0.161,0.845,2
6166.0,52.948,58.896,114.948,120.896,52.948,58.896,100,224,224,0.727,0.308,0.727,2
4002.0,52.383,19.793,114.383,81.793,49.302,26.148,100,224,224,0.634,0.217,0.634,2
5294.0,51.439,72.59,113.439,134.59,52.743,69.177,100,224,224,0.671,0.324,0.671,2
5518.0,55.393,28.809,117.393,90.809,55.348,29.084,100,224,224,0.823,0.169,0.823,2
6018.0,53.272,33.018,115.272,95.018,53.272,33.018,100,224,224,0.68,0.346,0.68,2
2964.0,43.031,23.662,105.031,85.662,40.199,33.826,100,224,224,0.194,0.132,0.194,2
2945.0,41.888,22.891,103.888,84.891,38.985,34.859,100,224,224,0.189,0.122,0.189,2
712.0,13.968,11.176,75.968,73.176,32.257,49.345,100,224,224,0.48,0.137,0.48,2
4196.0,27.331,59.314,89.331,121.314,32.358,58.498,100,224,224,0.42,0.113,0.42,2
1628.0,15.718,33.621,77.718,95.621,35.793,59.471,100,224,224,0.459,0.132,0.459,2
4270.0,26.141,58.386,88.141,120.386,31.642,57.574,100,224,224,0.415,0.106,0.415,2
1379.0,14.814,25.001,76.814,87.001,34.174,56.551,100,224,224,0.471,0.133,0.471,2
2964.0,41.675,22.832,103.675,84.832,38.834,34.916,100,224,224,0.188,0.121,0.188,2
3740.0,32.348,60.49,94.348,122.49,35.816,59.357,100,224,224,0.449,0.133,0.449,2
3710.0,29.886,27.958,91.886,89.958,29.836,28.055,100,224,224,0.342,0.237,0.342,2
3678.0,21.238,41.181,83.238,103.181,27.218,40.604,100,224,224,0.238,0.13,0.238,2
3625.0,28.295,28.082,90.295,90.082,28.283,28.18,100,224,224,0.322,0.228,0.322,2
3672.0,20.562,42.767,82.562,104.767,27.104,41.962,100,224,224,0.233,0.123,0.233,2
3655.0,20.994,41.514,82.994,103.514,27.159,40.873,100,224,224,0.236,0.127,0.236,2
3801.0,23.639,39.78,85.639,101.78,28.138,41.791,100,224,224,0.337,0.233,0.337,2
3682.0,28.726,28.167,90.726,90.167,28.705,28.23,100,224,224,0.327,0.231,0.327,2
3727.0,23.979,52.555,85.979,114.555,23.98,52.58,100,224,224,0.331,0.232,0.331,2
3622.0,19.585,44.657,81.585,106.657,26.932,43.436,100,224,224,0.228,0.122,0.228,2
3841.0,23.777,59.979,85.777,121.979,23.777,59.979,100,224,224,0.323,0.24,0.323,2
3869.0,22.97,42.092,84.97,104.092,28.776,41.331,100,224,224,0.253,0.122,0.253,2
3697.0,28.235,29.984,90.235,91.984,30.898,31.155,100,224,224,0.299,0.182,0.299,2
3584.0,19.869,46.799,81.869,108.799,27.406,45.086,100,224,224,0.249,0.127,0.249,2
3739.0,31.926,25.976,93.926,87.976,31.64,27.526,100,224,224,0.328,0.208,0.328,2
3548.0,19.521,47.455,81.521,109.455,27.278,45.527,100,224,224,0.248,0.128,0.248,2
3929.0,23.86,40.701,85.86,102.701,29.063,40.089,100,224,224,0.259,0.124,0.259,2
3865.0,25.056,38.005,87.056,100.005,29.692,37.544,100,224,224,0.267,0.136,0.267,2
3760.0,29.506,29.096,91.506,91.096,30.816,29.633,100,224,224,0.313,0.193,0.313,2
2565.0,32.766,28.652,94.766,90.652,30.829,45.452,100,224,224,0.34,0.22,0.34,2
2597.0,32.269,31.188,94.269,93.188,30.815,47.203,100,224,224,0.346,0.219,0.346,2
3230.0,30.491,74.69,92.491,136.69,34.493,61.93,100,224,224,0.429,0.133,0.429,2
3615.0,40.758,69.867,102.758,131.867,41.188,69.423,100,224,224,0.486,0.187,0.486,2
3705.0,41.611,67.041,103.611,129.041,41.485,66.613,100,224,224,0.531,0.185,0.531,2
3407.0,22.601,51.759,84.601,113.759,33.642,49.538,100,224,224,0.415,0.131,0.415,2
3722.0,41.545,65.711,103.545,127.711,41.399,65.239,100,224,224,0.536,0.183,0.536,2
3478.0,38.976,71.214,100.976,133.214,39.712,68.536,100,224,224,0.467,0.176,0.467,2
4449.0,27.688,44.523,89.688,106.523,29.041,44.471,100,224,224,0.515,0.237,0.515,2
3583.0,34.02,23.206,96.02,85.206,34.447,23.776,100,224,224,0.433,0.225,0.433,2
4466.0,28.627,59.108,90.627,121.108,29.193,59.435,100,224,224,0.505,0.249,0.505,2
3595.0,38.178,20.86,100.178,82.86,37.373,25.564,100,224,224,0.371,0.17,0.371,2
4496.0,27.35,53.676,89.35,115.676,28.752,53.743,100,224,224,0.516,0.244,0.516,2
4451.0,27.425,55.547,89.425,117.547,28.869,55.661,100,224,224,0.513,0.246,0.513,2
4098.0,34.533,26.331,96.533,88.331,34.533,26.331,100,224,224,0.508,0.263,0.508,2
4442.0,27.5,56.252,89.5,118.252,28.893,56.343,100,224,224,0.512,0.247,0.512,2
4513.0,27.275,52.978,89.275,114.978,28.659,53.036,100,224,224,0.516,0.243,0.516,2
4041.0,28.413,65.183,90.413,127.183,28.384,64.788,100,224,224,0.485,0.256,0.485,2
3881.0,38.106,23.429,100.106,85.429,38.106,23.429,100,224,224,0.39,0.272,0.39,2
3684.0,35.655,62.742,97.655,124.742,35.481,61.734,100,224,224,0.42,0.248,0.42,2
3744.0,24.754,40.568,86.754,102.568,30.574,39.775,100,224,224,0.249,0.132,0.249,2
3324.0,37.312,34.467,99.312,96.467,33.787,43.367,100,224,224,0.434,0.241,0.434,2
3360.0,19.136,49.51,81.136,111.51,27.563,47.879,100,224,224,0.239,0.138,0.239,2
3430.0,33.705,22.182,95.705,84.182,34.341,25.433,100,224,224,0.314,0.212,0.314,2
3557.0,29.765,28.216,91.765,90.216,32.966,31.526,100,224,224,0.285,0.177,0.285,2
3814.0,26.37,38.034,88.37,100.034,30.999,37.444,100,224,224,0.257,0.138,0.257,2
3447.0,33.469,22.417,95.469,84.417,34.141,25.93,100,224,224,0.309,0.21,0.309,2
3720.0,23.901,42.001,85.901,104.001,30.45,41.047,100,224,224,0.246,0.131,0.246,2
3257.0,52.062,80.774,114.062,142.774,49.309,73.826,100,224,224,0.432,0.202,0.432,2
5487.0,58.189,36.843,120.189,98.843,58.295,36.954,100,224,224,0.754,0.225,0.754,2
4914.0,55.585,25.428,117.585,87.428,55.585,25.428,100,224,224,0.626,0.272,0.626,2
5234.0,55.096,26.855,117.096,88.855,55.108,26.869,100,224,224,0.67,0.271,0.67,2
3309.0,52.757,80.625,114.757,142.625,51.007,75.844,100,224,224,0.456,0.22,0.456,2
5488.0,58.172,36.722,120.172,98.722,58.271,36.826,100,224,224,0.754,0.225,0.754,2
5481.0,56.979,33.516,118.979,95.516,57.132,33.673,100,224,224,0.74,0.238,0.74,2
5409.0,54.935,27.937,116.935,89.937,54.935,27.937,100,224,224,0.689,0.266,0.689,2
359.0,5.833,30.967,67.833,92.967,44.094,71.861,100,224,224,0.445,0.28,0.445,2
121.0,3.57,7.983,65.57,69.983,46.725,54.385,100,224,224,0.665,0.244,0.665,2
371.0,5.911,36.62,67.911,98.62,43.107,73.096,100,224,224,0.415,0.286,0.415,2
4980.0,47.998,44.469,109.998,106.469,47.636,45.6,100,224,224,0.689,0.227,0.689,2
286.0,17.577,3.479,79.577,65.479,34.247,62.263,100,224,224,0.27,0.213,0.27,2
362.0,5.826,32.055,67.826,94.055,44.087,72.276,100,224,224,0.444,0.28,0.444,2
1927.0,46.345,12.643,108.345,74.643,39.08,36.986,100,224,224,0.253,0.197,0.253,2
5002.0,48.061,41.288,110.061,103.288,47.863,43.181,100,224,224,0.671,0.245,0.671,2
5004.0,61.409,38.806,123.409,100.806,61.46,38.882,100,224,224,0.651,0.248,0.651,2
4950.0,61.774,48.714,123.774,110.714,61.774,48.714,100,224,224,0.664,0.232,0.664,2
3363.0,61.405,68.606,123.405,130.606,58.999,66.163,100,224,224,0.469,0.231,0.469,2
4903.0,56.875,26.233,118.875,88.233,57.072,26.477,100,224,224,0.595,0.276,0.595,2
5036.0,59.228,31.494,121.228,93.494,59.319,31.619,100,224,224,0.627,0.264,0.627,2
827.0,18.782,50.884,80.782,112.884,58.231,50.14,100,224,224,0.481,0.22,0.481,2
4952.0,57.845,28.047,119.845,90.047,57.985,28.239,100,224,224,0.609,0.273,0.609,2
824.0,18.755,53.113,80.755,115.113,58.512,51.962,100,224,224,0.479,0.221,0.479,2
3703.0,42.642,27.09,104.642,89.09,43.045,27.827,100,224,224,0.504,0.26,0.504,2
3598.0,41.168,22.57,103.168,84.57,41.227,24.805,100,224,224,0.462,0.247,0.462,2
112.0,4.295,35.786,66.295,97.786,44.331,30.746,100,224,224,0.531,0.256,0.531,2
110.0,4.473,35.509,66.473,97.509,44.421,30.678,100,224,224,0.531,0.256,0.531,2
836.0,18.83,11.306,80.83,73.306,33.431,61.621,100,224,224,0.442,0.19,0.442,2
1687.0,20.014,20.891,82.014,82.891,34.942,53.277,100,224,224,0.404,0.152,0.404,2
3723.0,42.768,27.567,104.768,89.567,43.152,28.197,100,224,224,0.511,0.258,0.511,2
3632.0,24.022,34.218,86.022,96.218,29.866,34.944,100,224,224,0.277,0.144,0.277,2
3903.0,30.901,27.611,92.901,89.611,31.524,29.254,100,224,224,0.344,0.212,0.344,2
3643.0,24.743,33.381,86.743,95.381,30.104,34.125,100,224,224,0.284,0.15,0.284,2
3988.0,24.693,59.562,86.693,121.562,26.406,58.138,100,224,224,0.343,0.212,0.343,2
3963.0,26.715,62.147,88.715,124.147,27.27,62.327,100,224,224,0.373,0.238,0.373,2
3841.0,25.333,60.913,87.333,122.913,26.803,60.683,100,224,224,0.361,0.225,0.361,2
3703.0,26.155,31.949,88.155,93.949,30.466,32.425,100,224,224,0.3,0.168,0.3,2
3356.0,38.907,22.219,100.907,84.219,34.403,32.068,100,224,224,0.449,0.225,0.449,2
3965.0,27.376,62.144,89.376,124.144,27.794,62.326,100,224,224,0.377,0.242,0.377,2
3229.0,42.377,17.4,104.377,79.4,36.726,26.855,100,224,224,0.426,0.252,0.426,2
1280.0,23.466,57.129,85.466,119.129,50.675,55.686,100,224,224,0.487,0.218,0.487,2
5010.0,56.476,29.259,118.476,91.259,56.484,29.27,100,224,224,0.634,0.248,0.634,2
4827.0,58.458,40.996,120.458,102.996,58.458,40.996,100,224,224,0.66,0.222,0.66,2
4797.0,37.812,58.65,99.812,120.65,37.851,58.645,100,224,224,0.384,0.165,0.384,2
4773.0,58.454,44.895,120.454,106.895,58.454,44.895,100,224,224,0.663,0.217,0.663,2
1273.0,23.499,51.731,85.499,113.731,50.329,51.547,100,224,224,0.49,0.216,0.49,2
1345.0,23.636,71.013,85.636,133.013,51.374,67.223,100,224,224,0.481,0.225,0.481,2
4954.0,57.886,34.558,119.886,96.558,57.886,34.558,100,224,224,0.649,0.234,0.649,2
3589.0,55.087,48.564,117.087,110.564,54.416,49.826,100,224,224,0.56,0.209,0.56,2
5246.0,60.254,39.338,122.254,101.338,60.261,39.347,100,224,224,0.7,0.241,0.7,2
3892.0,58.71,71.864,120.71,133.864,57.746,70.781,100,224,224,0.504,0.242,0.504,2
3727.0,58.872,55.925,120.872,117.925,58.171,55.231,100,224,224,0.515,0.228,0.515,2
5255.0,59.734,37.063,121.734,99.063,59.741,37.071,100,224,224,0.693,0.247,0.693,2
3885.0,58.622,72.716,120.622,134.716,57.63,71.604,100,224,224,0.503,0.243,0.503,2
2681.0,58.95,84.377,120.95,146.377,49.478,71.768,100,224,224,0.414,0.211,0.414,2
3800.0,58.923,62.324,120.923,124.324,58.116,61.356,100,224,224,0.51,0.234,0.51,2
4983.0,55.856,25.723,117.856,87.723,55.856,25.723,100,224,224,0.608,0.285,0.608,2
4676.0,56.129,24.234,118.129,86.234,56.129,24.234,100,224,224,0.574,0.283,0.574,2
5213.0,60.734,43.876,122.734,105.876,60.734,43.876,100,224,224,0.706,0.232,0.706,2
5054.0,47.833,30.095,109.833,92.095,47.856,30.114,100,224,224,0.673,0.251,0.673,2
4357.0,48.533,23.301,110.533,85.301,48.533,23.301,100,224,224,0.569,0.257,0.569,2
4997.0,47.803,32.266,109.803,94.266,48.002,32.14,100,224,224,0.684,0.243,0.684,2
4657.0,48.457,24.728,110.457,86.728,48.553,24.795,100,224,224,0.614,0.266,0.614,2
5031.0,47.521,28.348,109.521,90.348,47.559,28.379,100,224,224,0.661,0.257,0.661,2
4558.0,47.661,47.664,109.661,109.664,47.671,47.645,100,224,224,0.665,0.215,0.665,2
4865.0,48.626,43.069,110.626,105.069,48.794,42.745,100,224,224,0.713,0.214,0.713,2
3288.0,42.752,78.736,104.752,140.736,41.029,71.355,100,224,224,0.448,0.225,0.448,2
3337.0,45.771,79.954,107.771,141.954,43.248,74.647,100,224,224,0.491,0.246,0.491,2
808.0,20.434,54.645,82.434,116.645,62.608,52.854,100,224,224,0.49,0.222,0.49,2
792.0,20.561,43.723,82.561,105.723,62.323,43.569,100,224,224,0.501,0.22,0.501,2
5092.0,62.279,39.065,124.279,101.065,62.235,39.098,100,224,224,0.679,0.239,0.679,2
4359.0,58.081,23.52,120.081,85.52,58.081,23.52,100,224,224,0.546,0.261,0.546,2
796.0,20.44,46.521,82.44,108.521,61.896,46.138,100,224,224,0.492,0.22,0.492,2
4769.0,57.229,25.316,119.229,87.316,57.229,25.316,100,224,224,0.591,0.27,0.591,2
795.0,20.323,45.128,82.323,107.128,61.815,44.848,100,224,224,0.492,0.22,0.492,2
797.0,20.41,50.68,82.41,112.68,62.39,49.605,100,224,224,0.491,0.22,0.491,2
5228.0,62.534,38.543,124.534,100.543,62.534,38.543,100,224,224,0.71,0.236,0.71,2
5113.0,57.738,27.932,119.738,89.932,57.738,27.932,100,224,224,0.646,0.264,0.646,2
5262.0,62.862,39.66,124.862,101.66,62.862,39.66,100,224,224,0.713,0.234,0.713,2
5192.0,60.182,32.578,122.182,94.578,60.189,32.587,100,224,224,0.683,0.252,0.683,2
656.0,16.162,72.117,78.162,134.117,62.376,68.705,100,224,224,0.521,0.242,0.521,2
5113.0,57.738,27.932,119.738,89.932,57.738,27.932,100,224,224,0.646,0.264,0.646,2
2909.0,61.898,81.65,123.898,143.65,55.913,74.116,100,224,224,0.455,0.221,0.455,2
5153.0,59.23,30.485,121.23,92.485,59.23,30.485,100,224,224,0.668,0.258,0.668,2
4487.0,58.152,24.35,120.152,86.35,58.363,24.601,100,224,224,0.578,0.263,0.578,2
728.0,16.691,83.518,78.691,145.518,59.514,74.347,100,224,224,0.496,0.237,0.496,2
